x1 y1 z1 x2 y2 z2 radius R G B time type 
-2.7787 1.7738 -55.8223 -2.8224 1.8472 -55.8335 0.0466 0.0000 1.0000 0.0000 80.5313 3.0000 
-2.8224 1.8472 -55.8335 -3.2571 2.5892 -55.9543 0.0466 0.0000 1.0000 0.0000 81.2234 3.0000 
-3.2571 2.5892 -55.9543 -3.6963 3.4801 -56.0703 0.0466 0.0000 1.0000 0.0000 82.0485 3.0000 
-3.6963 3.4801 -56.0703 -3.7675 3.6205 -56.0887 0.0466 0.0000 1.0000 0.0000 82.1822 3.0000 
-3.7675 3.6205 -56.0887 -4.2820 4.4752 -56.1577 0.0466 0.0000 1.0000 0.0000 83.0452 3.0000 
-4.2820 4.4752 -56.1577 -4.2963 4.5026 -56.1575 0.0466 0.0000 1.0000 0.0000 83.0724 3.0000 
-4.2963 4.5026 -56.1575 -4.8015 5.3598 -56.0581 0.0466 0.0000 1.0000 0.0000 83.9721 3.0000 
-4.8015 5.3598 -56.0581 -4.8375 5.4172 -56.0515 0.0466 0.0000 1.0000 0.0000 84.0347 3.0000 
-4.8375 5.4172 -56.0515 -5.2085 6.2886 -56.0227 0.0466 0.0000 1.0000 0.0000 84.9253 3.0000 
-5.2085 6.2886 -56.0227 -5.6848 7.1643 -55.9427 0.0466 0.0000 1.0000 0.0000 85.9065 3.0000 
-5.6848 7.1643 -55.9427 -5.7447 7.2829 -55.9333 0.0466 0.0000 1.0000 0.0000 86.0407 3.0000 
-5.7447 7.2829 -55.9333 -6.1538 8.1096 -55.8542 0.0466 0.0000 1.0000 0.0000 86.9962 3.0000 
-6.1538 8.1096 -55.8542 -6.5094 8.9333 -55.9620 0.0466 0.0000 1.0000 0.0000 87.9709 3.0000 
-6.5094 8.9333 -55.9620 -6.7139 9.8503 -55.6195 0.0466 0.0000 1.0000 0.0000 89.1029 3.0000 
-6.7139 9.8503 -55.6195 -6.7181 9.8701 -55.6115 0.0466 0.0000 1.0000 0.0000 89.1282 3.0000 
-6.7181 9.8701 -55.6115 -6.5460 10.7007 -55.4746 0.0466 0.0000 1.0000 0.0000 90.1513 3.0000 
-6.5460 10.7007 -55.4746 -6.8405 11.6562 -55.4891 0.0466 0.0000 1.0000 0.0000 91.4058 3.0000 
-6.8405 11.6562 -55.4891 -6.8471 11.6753 -55.4889 0.0466 0.0000 1.0000 0.0000 91.4319 3.0000 
-6.8471 11.6753 -55.4889 -7.1102 12.6400 -55.4807 0.0466 0.0000 1.0000 0.0000 92.7646 3.0000 
-7.1102 12.6400 -55.4807 -7.1491 12.7578 -55.4812 0.0466 0.0000 1.0000 0.0000 92.9358 3.0000 
-7.1491 12.7578 -55.4812 -7.4281 13.5994 -55.4846 0.0466 0.0000 1.0000 0.0000 94.1997 3.0000 
-7.4281 13.5994 -55.4846 -7.7357 14.5330 -55.4517 0.0466 0.0000 1.0000 0.0000 95.6931 3.0000 
-7.7357 14.5330 -55.4517 -8.1172 15.4399 -55.6307 0.0466 0.0000 1.0000 0.0000 97.3242 3.0000 
-8.1172 15.4399 -55.6307 -8.2335 15.5904 -55.6694 0.0466 0.0000 1.0000 0.0000 97.6555 3.0000 
-8.2335 15.5904 -55.6694 -8.5224 16.4660 -55.7991 0.0466 0.0000 1.0000 0.0000 99.3182 3.0000 
-8.5224 16.4660 -55.7991 -8.6289 16.8065 -55.8587 0.0466 0.0000 1.0000 0.0000 100.0000 3.0000 
-2.1290 -0.9497 -56.3478 -1.8631 -0.0781 -56.7596 0.0487 0.0000 1.0000 0.0000 80.4955 3.0000 
-1.8631 -0.0781 -56.7596 -1.5978 0.8073 -57.1413 0.0487 0.0000 1.0000 0.0000 81.5175 3.0000 
-1.5978 0.8073 -57.1413 -1.5913 0.8311 -57.1515 0.0487 0.0000 1.0000 0.0000 81.5453 3.0000 
-1.5913 0.8311 -57.1515 -1.3246 1.7668 -57.3827 0.0487 0.0000 1.0000 0.0000 82.6056 3.0000 
-1.3246 1.7668 -57.3827 -1.3126 1.8057 -57.3920 0.0487 0.0000 1.0000 0.0000 82.6508 3.0000 
-1.3126 1.8057 -57.3920 -0.9987 2.7520 -57.4686 0.0487 0.0000 1.0000 0.0000 83.7532 3.0000 
-0.9987 2.7520 -57.4686 -0.9910 2.7750 -57.4704 0.0487 0.0000 1.0000 0.0000 83.7805 3.0000 
-0.9910 2.7750 -57.4704 -0.6800 3.6577 -57.5340 0.0487 0.0000 1.0000 0.0000 84.8552 3.0000 
-0.6800 3.6577 -57.5340 -0.6638 4.6572 -57.5592 0.0487 0.0000 1.0000 0.0000 86.0466 3.0000 
-0.6638 4.6572 -57.5592 -0.6614 4.7068 -57.5600 0.0487 0.0000 1.0000 0.0000 86.1070 3.0000 
-0.6614 4.7068 -57.5600 -0.6412 5.6422 -57.5870 0.0487 0.0000 1.0000 0.0000 87.2709 3.0000 
-0.6412 5.6422 -57.5870 -0.5560 6.5234 -57.4964 0.0487 0.0000 1.0000 0.0000 88.4225 3.0000 
-0.5560 6.5234 -57.4964 -0.4992 7.3843 -57.5388 0.0487 0.0000 1.0000 0.0000 89.5859 3.0000 
-0.4992 7.3843 -57.5388 -0.2971 8.3613 -57.4712 0.0487 0.0000 1.0000 0.0000 90.9939 3.0000 
-0.2971 8.3613 -57.4712 -0.2637 8.4623 -57.4651 0.0487 0.0000 1.0000 0.0000 91.1480 3.0000 
-0.2637 8.4623 -57.4651 0.1503 9.3308 -57.7379 0.0487 0.0000 1.0000 0.0000 92.6360 3.0000 
0.1503 9.3308 -57.7379 0.1710 9.3741 -57.7507 0.0487 0.0000 1.0000 0.0000 92.7121 3.0000 
0.1710 9.3741 -57.7507 -0.0113 10.3569 -57.7197 0.0487 0.0000 1.0000 0.0000 94.2849 3.0000 
-0.0113 10.3569 -57.7197 -0.0244 10.4241 -57.7181 0.0487 0.0000 1.0000 0.0000 94.3958 3.0000 
-0.0244 10.4241 -57.7181 -0.2961 11.1607 -57.7436 0.0487 0.0000 1.0000 0.0000 95.6992 3.0000 
-0.2961 11.1607 -57.7436 -0.6939 12.0568 -57.6303 0.0487 0.0000 1.0000 0.0000 97.4246 3.0000 
-0.6939 12.0568 -57.6303 -1.1514 12.9446 -57.5799 0.0487 0.0000 1.0000 0.0000 99.2844 3.0000 
-1.1514 12.9446 -57.5799 -1.1833 13.0038 -57.5731 0.0487 0.0000 1.0000 0.0000 99.4145 3.0000 
-1.1833 13.0038 -57.5731 -1.3608 13.2408 -57.5224 0.0487 0.0000 1.0000 0.0000 100.0000 3.0000 
-2.1754 -0.9650 -57.3795 -2.4886 -1.6698 -58.0160 0.0489 0.0000 1.0000 0.0000 81.8909 3.0000 
-2.4886 -1.6698 -58.0160 -2.5646 -2.4389 -58.6506 0.0489 0.0000 1.0000 0.0000 82.8652 3.0000 
-2.5646 -2.4389 -58.6506 -2.6340 -2.6378 -58.8439 0.0489 0.0000 1.0000 0.0000 83.1499 3.0000 
-2.6340 -2.6378 -58.8439 -3.2836 -3.0924 -59.4533 0.0489 0.0000 1.0000 0.0000 84.1683 3.0000 
-3.2836 -3.0924 -59.4533 -3.3676 -3.1585 -59.5344 0.0489 0.0000 1.0000 0.0000 84.3077 3.0000 
-3.3676 -3.1585 -59.5344 -3.9832 -3.4602 -59.9028 0.0489 0.0000 1.0000 0.0000 85.1298 3.0000 
-3.9832 -3.4602 -59.9028 -4.7251 -3.7673 -60.4987 0.0489 0.0000 1.0000 0.0000 86.2215 3.0000 
-4.7251 -3.7673 -60.4987 -4.8154 -3.8005 -60.5805 0.0489 0.0000 1.0000 0.0000 86.3623 3.0000 
-4.8154 -3.8005 -60.5805 -5.5499 -4.0878 -61.1952 0.0489 0.0000 1.0000 0.0000 87.5024 3.0000 
-5.5499 -4.0878 -61.1952 -5.6306 -4.1194 -61.2623 0.0489 0.0000 1.0000 0.0000 87.6301 3.0000 
-5.6306 -4.1194 -61.2623 -6.2847 -4.4237 -61.9547 0.0489 0.0000 1.0000 0.0000 88.8222 3.0000 
-6.2847 -4.4237 -61.9547 -6.3605 -4.4592 -62.0442 0.0489 0.0000 1.0000 0.0000 88.9717 3.0000 
-6.3605 -4.4592 -62.0442 -7.0869 -4.7387 -62.6721 0.0489 0.0000 1.0000 0.0000 90.2216 3.0000 
-7.0869 -4.7387 -62.6721 -7.1826 -4.7643 -62.7452 0.0489 0.0000 1.0000 0.0000 90.3792 3.0000 
-7.1826 -4.7643 -62.7452 -8.0034 -5.0271 -63.1928 0.0489 0.0000 1.0000 0.0000 91.6540 3.0000 
-8.0034 -5.0271 -63.1928 -8.8757 -5.3640 -63.5472 0.0489 0.0000 1.0000 0.0000 93.0279 3.0000 
-8.8757 -5.3640 -63.5472 -8.9916 -5.4038 -63.5904 0.0489 0.0000 1.0000 0.0000 93.2113 3.0000 
-8.9916 -5.4038 -63.5904 -9.9657 -5.4726 -63.6889 0.0489 0.0000 1.0000 0.0000 94.6355 3.0000 
-9.9657 -5.4726 -63.6889 -10.9077 -5.5857 -63.8000 0.0489 0.0000 1.0000 0.0000 96.0923 3.0000 
-10.9077 -5.5857 -63.8000 -11.9021 -5.6850 -63.8365 0.0489 0.0000 1.0000 0.0000 97.7000 3.0000 
-11.9021 -5.6850 -63.8365 -11.9658 -5.6996 -63.8357 0.0489 0.0000 1.0000 0.0000 97.8082 3.0000 
-11.9658 -5.6996 -63.8357 -12.8304 -6.0483 -63.8360 0.0489 0.0000 1.0000 0.0000 99.3979 3.0000 
-12.8304 -6.0483 -63.8360 -13.1304 -6.2077 -63.8250 0.0489 0.0000 1.0000 0.0000 100.0000 3.0000 
-2.2456 -0.9481 -58.2957 -2.7173 -0.0931 -58.5112 0.0441 0.0000 1.0000 0.0000 83.5119 2.0000 
-2.7173 -0.0931 -58.5112 -3.1899 0.7617 -58.7256 0.0441 0.0000 1.0000 0.0000 88.1804 2.0000 
-3.1899 0.7617 -58.7256 -3.2443 0.8482 -58.7403 0.0441 0.0000 1.0000 0.0000 95.8653 2.0000 
-2.3139 -0.9543 -59.3459 -1.6679 -1.6020 -59.7498 0.0479 0.0000 1.0000 0.0000 85.0192 2.0000 
-1.6679 -1.6020 -59.7498 -0.8430 -2.1189 -59.6223 0.0479 0.0000 1.0000 0.0000 96.4149 2.0000 
-2.3319 -0.9763 -60.4128 -2.1350 -1.9566 -60.3984 0.0503 0.0000 1.0000 0.0000 86.2988 3.0000 
-2.1350 -1.9566 -60.3984 -2.0408 -2.8308 -60.5045 0.0503 0.0000 1.0000 0.0000 87.2538 3.0000 
-2.0408 -2.8308 -60.5045 -1.9397 -3.8173 -60.6327 0.0503 0.0000 1.0000 0.0000 88.3680 3.0000 
-1.9397 -3.8173 -60.6327 -1.9392 -3.8220 -60.6332 0.0503 0.0000 1.0000 0.0000 88.3734 3.0000 
-1.9392 -3.8220 -60.6332 -1.8905 -4.6908 -60.7591 0.0503 0.0000 1.0000 0.0000 89.3867 3.0000 
-1.8905 -4.6908 -60.7591 -1.8572 -5.6868 -60.8423 0.0503 0.0000 1.0000 0.0000 90.5801 3.0000 
-1.8572 -5.6868 -60.8423 -1.8551 -5.7519 -60.8474 0.0503 0.0000 1.0000 0.0000 90.6597 3.0000 
-1.8551 -5.7519 -60.8474 -1.8223 -6.7483 -60.9261 0.0503 0.0000 1.0000 0.0000 91.9029 3.0000 
-1.8223 -6.7483 -60.9261 -1.8172 -6.8957 -60.9377 0.0503 0.0000 1.0000 0.0000 92.0910 3.0000 
-1.8172 -6.8957 -60.9377 -1.9643 -7.8839 -60.8959 0.0503 0.0000 1.0000 0.0000 93.3930 3.0000 
-1.9643 -7.8839 -60.8959 -1.9668 -7.9009 -60.8960 0.0503 0.0000 1.0000 0.0000 93.4158 3.0000 
-1.9668 -7.9009 -60.8960 -2.2744 -8.8521 -60.9218 0.0503 0.0000 1.0000 0.0000 94.7745 3.0000 
-2.2744 -8.8521 -60.9218 -2.2908 -8.9102 -60.9149 0.0503 0.0000 1.0000 0.0000 94.8590 3.0000 
-2.2908 -8.9102 -60.9149 -2.6946 -9.7469 -60.8678 0.0503 0.0000 1.0000 0.0000 96.1811 3.0000 
-2.6946 -9.7469 -60.8678 -3.0294 -10.6877 -60.8144 0.0503 0.0000 1.0000 0.0000 97.6667 3.0000 
-3.0294 -10.6877 -60.8144 -3.0536 -10.7522 -60.8124 0.0503 0.0000 1.0000 0.0000 97.7718 3.0000 
-3.0536 -10.7522 -60.8124 -3.4345 -11.6473 -61.0441 0.0503 0.0000 1.0000 0.0000 99.3358 3.0000 
-3.4345 -11.6473 -61.0441 -3.5067 -11.7465 -61.0729 0.0503 0.0000 1.0000 0.0000 99.5386 3.0000 
-3.5067 -11.7465 -61.0729 -3.6676 -11.9793 -61.0962 0.0503 0.0000 1.0000 0.0000 100.0000 3.0000 
-2.0731 -0.6055 -61.3818 -1.2400 -0.1052 -61.6177 0.0433 0.0000 1.0000 0.0000 87.8001 3.0000 
-1.2400 -0.1052 -61.6177 -0.3999 0.1928 -61.8333 0.0433 0.0000 1.0000 0.0000 88.7530 3.0000 
-0.3999 0.1928 -61.8333 0.5233 0.5708 -61.9027 0.0433 0.0000 1.0000 0.0000 89.8276 3.0000 
0.5233 0.5708 -61.9027 0.6898 0.6160 -61.8980 0.0433 0.0000 1.0000 0.0000 90.0171 3.0000 
0.6898 0.6160 -61.8980 1.4933 1.0562 -61.8865 0.0433 0.0000 1.0000 0.0000 91.0434 3.0000 
1.4933 1.0562 -61.8865 2.4359 1.1592 -61.8750 0.0433 0.0000 1.0000 0.0000 92.1438 3.0000 
2.4359 1.1592 -61.8750 3.3977 1.4297 -61.8337 0.0433 0.0000 1.0000 0.0000 93.3499 3.0000 
3.3977 1.4297 -61.8337 3.4841 1.4555 -61.8317 0.0433 0.0000 1.0000 0.0000 93.4611 3.0000 
3.4841 1.4555 -61.8317 4.4728 1.6007 -61.7932 0.0433 0.0000 1.0000 0.0000 94.7226 3.0000 
4.4728 1.6007 -61.7932 4.6390 1.6160 -61.7679 0.0433 0.0000 1.0000 0.0000 94.9409 3.0000 
4.6390 1.6160 -61.7679 5.4956 2.0819 -61.5460 0.0433 0.0000 1.0000 0.0000 96.2676 3.0000 
5.4956 2.0819 -61.5460 5.5193 2.0951 -61.5403 0.0433 0.0000 1.0000 0.0000 96.3052 3.0000 
5.5193 2.0951 -61.5403 6.2853 2.6077 -61.1525 0.0433 0.0000 1.0000 0.0000 97.6952 3.0000 
6.2853 2.6077 -61.1525 6.4390 2.7207 -61.0784 0.0433 0.0000 1.0000 0.0000 97.9877 3.0000 
6.4390 2.7207 -61.0784 7.2723 3.1332 -60.7103 0.0433 0.0000 1.0000 0.0000 99.4600 3.0000 
7.2723 3.1332 -60.7103 7.2827 3.1386 -60.7061 0.0433 0.0000 1.0000 0.0000 99.4788 3.0000 
7.2827 3.1386 -60.7061 7.5700 3.2880 -60.5954 0.0433 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.8783 -0.4286 -62.2529 -2.4040 0.4221 -62.2564 0.0536 0.0000 1.0000 0.0000 89.8602 2.0000 
-2.4040 0.4221 -62.2564 -2.8472 1.1402 -62.2600 0.0536 0.0000 1.0000 0.0000 100.0000 2.0000 
-1.9122 -0.2837 -63.4011 -2.2183 0.6136 -63.0833 0.0450 0.0000 1.0000 0.0000 91.0939 2.0000 
-2.2183 0.6136 -63.0833 -2.5403 1.4054 -63.1393 0.0450 0.0000 1.0000 0.0000 100.0000 2.0000 
-1.9354 -0.4889 -64.3740 -1.4843 0.4026 -64.4149 0.0478 0.0000 1.0000 0.0000 92.4362 3.0000 
-1.4843 0.4026 -64.4149 -1.0793 1.3096 -64.5305 0.0478 0.0000 1.0000 0.0000 93.6305 3.0000 
-1.0793 1.3096 -64.5305 -1.0098 1.4367 -64.5595 0.0478 0.0000 1.0000 0.0000 93.8105 3.0000 
-1.0098 1.4367 -64.5595 -0.6954 2.3750 -64.6201 0.0478 0.0000 1.0000 0.0000 95.0427 3.0000 
-0.6954 2.3750 -64.6201 -0.5088 3.3574 -64.6326 0.0478 0.0000 1.0000 0.0000 96.3312 3.0000 
-0.5088 3.3574 -64.6326 -0.5110 3.5116 -64.6228 0.0478 0.0000 1.0000 0.0000 96.5345 3.0000 
-0.5110 3.5116 -64.6228 -0.5340 4.4526 -64.5829 0.0478 0.0000 1.0000 0.0000 97.8010 3.0000 
-0.5340 4.4526 -64.5829 -0.5848 5.4369 -64.7522 0.0478 0.0000 1.0000 0.0000 99.1973 3.0000 
-0.5848 5.4369 -64.7522 -0.5900 5.5251 -64.7669 0.0478 0.0000 1.0000 0.0000 99.3252 3.0000 
-0.5900 5.5251 -64.7669 -0.5502 5.9874 -64.8229 0.0478 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.9194 -0.7085 -65.4113 -1.2075 -1.4092 -65.3638 0.0519 0.0000 1.0000 0.0000 93.8430 3.0000 
-1.2075 -1.4092 -65.3638 -0.4029 -2.0028 -65.3471 0.0519 0.0000 1.0000 0.0000 94.8582 3.0000 
-0.4029 -2.0028 -65.3471 -0.3668 -2.0342 -65.3439 0.0519 0.0000 1.0000 0.0000 94.9078 3.0000 
-0.3668 -2.0342 -65.3439 0.4053 -2.6695 -65.3586 0.0519 0.0000 1.0000 0.0000 95.9616 3.0000 
0.4053 -2.6695 -65.3586 0.5231 -2.7640 -65.3608 0.0519 0.0000 1.0000 0.0000 96.1242 3.0000 
0.5231 -2.7640 -65.3608 1.2151 -3.4859 -65.3609 0.0519 0.0000 1.0000 0.0000 97.2241 3.0000 
1.2151 -3.4859 -65.3609 1.2241 -3.4957 -65.3608 0.0519 0.0000 1.0000 0.0000 97.2391 3.0000 
1.2241 -3.4957 -65.3608 1.9429 -4.1894 -65.4067 0.0519 0.0000 1.0000 0.0000 98.3830 3.0000 
1.9429 -4.1894 -65.4067 1.9576 -4.2025 -65.4089 0.0519 0.0000 1.0000 0.0000 98.4061 3.0000 
1.9576 -4.2025 -65.4089 2.4547 -4.9476 -65.2249 0.0519 0.0000 1.0000 0.0000 99.4940 3.0000 
2.4547 -4.9476 -65.2249 2.6942 -5.2763 -65.1490 0.0519 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.8155 -0.9606 -66.4458 -1.8935 -0.0256 -66.7915 0.0572 0.0000 1.0000 0.0000 95.3602 3.0000 
-1.8935 -0.0256 -66.7915 -2.0791 0.7777 -66.9318 0.0572 0.0000 1.0000 0.0000 96.1272 3.0000 
-2.0791 0.7777 -66.9318 -2.3869 1.6602 -66.9720 0.0572 0.0000 1.0000 0.0000 97.0125 3.0000 
-2.3869 1.6602 -66.9720 -2.7360 2.5756 -66.9420 0.0572 0.0000 1.0000 0.0000 97.9730 3.0000 
-2.7360 2.5756 -66.9420 -3.1238 3.4167 -66.6236 0.0572 0.0000 1.0000 0.0000 98.9689 3.0000 
-3.1238 3.4167 -66.6236 -3.4550 4.3183 -66.4511 0.0572 0.0000 1.0000 0.0000 100.0000 3.0000 
-1.7763 -0.7639 -67.4291 -1.9093 0.2100 -67.6127 0.0418 0.0000 1.0000 0.0000 97.4072 2.0000 
-1.9093 0.2100 -67.6127 -2.1192 0.9147 -67.6766 0.0418 0.0000 1.0000 0.0000 100.0000 2.0000 
-1.8137 -0.6967 -68.3446 -2.3654 0.1161 -68.5316 0.0494 0.0000 1.0000 0.0000 98.7250 2.0000 
-2.3654 0.1161 -68.5316 -2.6661 0.4924 -68.6164 0.0494 0.0000 1.0000 0.0000 100.0000 2.0000 
-1.8236 -0.6200 -69.2020 -1.5073 -1.4807 -69.6009 0.0576 0.0000 1.0000 0.0000 99.5673 3.0000 
-1.5073 -1.4807 -69.6009 -1.2879 -1.9314 -69.6073 0.0576 0.0000 1.0000 0.0000 100.0000 3.0000 
